"Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","HK_Perc_HighInfection","HK_Perc_ModerateInfection","Asc_examined","Asc_positive","Asc_prevalence","Asc_Perc_HighInfection","Asc_Perc_ModerateInfection","TT_examined","TT_positive","TT_prevalence","TT_Perc_HighInfection","TT_Perc_ModerateInfection","STH_examined","STH_positive","STH_prevalence","Cum_Prevalence","Quality","Dups","SN","endnote_id","Composite_IU_ID"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","Awi",null,"Awi","3126","Girarge",null,"36.832000000000001","11.282999999999999","4","","","1995","5","16","117.0","12.0","0.102564103",null,null,"117.0","21","0.179487179",null,null,"117.0","26.0","0.222222222",null,null,"0","0","0.0","0.40309186400000002","3","2","30118","ETH0057","AETH0194303126"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"West Wellega",null,"West Wellega","3194","Gombi",null,"35.115000000000002","9.8840000000000003","4","","","1982","0","99","102.0","29.0","0.28431372500000002",null,null,"102.0","10","9.8039215999999998E-2",null,null,"102.0","1.0","9.8039219999999996E-3",null,null,"0","0","0.0","0.34038460700000001","3","0","28780","ETH0037","AETH   NA03194"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Mena (Bale)","18823","Gomgoma","52245","39.836201000000003","6.3174701000000004","3","","","2009",null,null,"107.0","15.0","0.14018691599999999",null,null,"107.0","2","1.8691589000000002E-2",null,null,"107.0","7.0","6.5420561000000002E-2",null,null,null,null,"0.0","0.19948702900000001","1","4","5137","","AETH0194818823"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Gomgoma",null,null,null,"99","","",null,"0","99","148.0","24.0","0.162162162",null,null,"148.0","0","0.0",null,null,"148.0","4.0","2.7027026999999999E-2",null,null,"0","0","0.0","0.174345687","3","4","30155","ETH0077","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Gondar",null,"37.466670000000001","12.6","4","","","2008","5","20","505.0","10.0","0.01980198",null,null,"505.0","51","0.100990099",null,null,"505.0","7.0","0.013861386",null,null,"0","0","0.0","0.123591543","1","2","28789","ETH0118","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Mena (Bale)","18823","Gongoma","52246","37.905666500000002","14.7788638","1","","","2009",null,null,"107.0","15.0","0.14018691599999999",null,null,"107.0","2","1.8691589000000002E-2",null,null,"107.0","7.0","6.5420561000000002E-2",null,null,null,null,"0.0","0.19948702900000001","1","0","5138","","AETH0194818823"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Berbere","18785","Gora Badimena","52195","40.244498999999998","6.8402900999999998","3","","","2009",null,null,"106.0","52.0","0.49056603799999998",null,null,"106.0","4","3.7735849000000002E-2",null,null,"106.0","17.0","0.160377358",null,null,null,null,"0.0","0.55510240799999999","1","3","5119","","AETH0194818785"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Berbere","18785","Gora Badimena","52195","40.244498999999998","6.8402900999999998","3","","","2009",null,null,"107.0","52.0","0.485981308",null,null,"107.0","4","3.7383178000000003E-2",null,null,"107.0","17.0","0.158878505",null,null,null,null,"0.0","0.550764649","1","3","5118","","AETH0194818785"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Liben","18945","Gorbicha","52424","39.565497999999998","5.3181900999999998","3","","","2009",null,null,"106.0","4.0","3.7735849000000002E-2",null,null,"106.0","4","3.7735849000000002E-2",null,null,"106.0","4.0","3.7735849000000002E-2",null,null,null,null,"0.0","0.102820094","1","3","5192","","AETH0194818945"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Liben","18945","Gorbicha","52424","39.565497999999998","5.3181900999999998","3","","","2009",null,null,"95.0","4.0","4.2105262999999997E-2",null,null,"95.0","3","3.1578947000000003E-2",null,null,"95.0","2.0","2.1052632000000002E-2",null,null,null,null,"0.0","8.6682969999999998E-2","1","3","5194","","AETH0194818945"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Gorgora",null,"37.300998999999997","12.234","3","","",null,"8","33","100.0","8.0","8.0000000000000002E-2",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","8.0000000000000002E-2","3","2","31519","ETH0052","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Gorgora",null,"37.300998999999997","12.234","3","","","1995","5","16","120.0","33.0","0.27500000000000002",null,null,"120.0","85","0.70833333300000001",null,null,"120.0","32.0","0.26666666700000002",null,null,"0","0","0.0","0.79710429800000004","3","2","30120","ETH0057","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Dembia","18582","Gorgora","52254","37.294530299999998","12.238523000000001","1","","","0",null,null,"100.0","8.0","8.0000000000000002E-2",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","8.0000000000000002E-2","3","2","4990","","AETH0194318582"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Gorgora and Chuahit",null,"37.294530000000002","12.238523000000001","3","","","2012",null,null,"261.0","13.0","4.9808429000000001E-2",null,null,"261.0","104","0.39846743299999998",null,null,"261.0","16.0","6.1302681999999997E-2",null,null,"261","232","0.88888888899999996","0.43723365199999997","1","2","29524","ETH0152","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Gossaye",null,"37.082000999999998","12.500999999999999","3","","",null,"10","18","64.0","2.0","0.03125",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.03125","3","2","31496","ETH0052","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Chilga","18562","Gossaye","52216","37.082000999999998","12.500999999999999","3","","","0",null,null,"64.0","2.0","0.03125",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.03125","3","2","4974","","AETH0194318562"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","North Shoa Zone",null,"North Shoa Zone","3172","Goto Onoma",null,"38.665999999999997","9.6329999999999991","4","","","1999","5","18","0.0","0.0","0.0",null,null,"130.0","109","0.83846153800000001",null,null,"130.0","105.0","0.80769230800000003",null,null,"0","0","0.0","0.91408953900000001","3","2","29488","ETH0030","AETH0194803172"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","W. Harerge","3189","Daro Lebu","18816","Gudis","52234","40.420399000000003","8.5640801999999994","3","","","2009",null,null,"110.0","58.0","0.52727272700000005",null,null,"110.0","1","9.0909089999999994E-3",null,null,"110.0","0.0","0.0",null,null,null,null,"0.0","0.50148136600000004","1","0","5131","","AETH0194818816"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Guramba",null,"37.365001999999997","12.368","3","","","1995","5","16","94.0","26.0","0.276595745",null,null,"94.0","28","0.29787234000000001",null,null,"94.0","9.0","9.5744680999999998E-2",null,null,"0","0","0.0","0.51010255299999996","3","2","30115","ETH0057","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","S.w. Shewa","3181","Goro (SW Shewa)","19332","Guru Baka","52333","37.955601000000001","8.4753599000000008","3","","","2009",null,null,"97.0","56.0","0.57731958800000005",null,null,"97.0","1","0.010309278",null,null,"97.0","0.0","0.0",null,null,null,null,"0.0","0.54875199799999996","1","0","5153","","AETH0194819332"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Hamusit",null,"37.566001999999997","11.782999999999999","3","","","1995","7","19","120.0","40.0","0.33333333300000001",null,null,"120.0","61","0.50833333300000005",null,null,"120.0","24.0","0.20000000000000001",null,null,"0","0","0.0","0.69601677100000003","3","2","31530","ETH0059","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Wadera","19027","Handoya Haro","52524","39.327598999999999","5.8360300000000001","3","","","2009",null,null,"105.0","61.0","0.58095238100000002",null,null,"105.0","1","9.5238100000000006E-3",null,null,"105.0","0.0","0.0",null,null,null,null,"0.0","0.55183331199999996","1","0","5246","","AETH0194819027"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Wadera","19027","Handuula Haro","52525","39.327598999999999","5.8360300000000001","3","","","2009",null,null,"105.0","61.0","0.58095238100000002",null,null,"105.0","1","9.5238100000000006E-3",null,null,"105.0","0.0","0.0",null,null,null,null,"0.0","0.55183331199999996","1","0","5247","","AETH0194819027"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Rayitu","18985","Hara Dube","52481","41.229697999999999","6.8855399999999998","3","","","2009",null,null,"97.0","1.0","0.010309278",null,null,"97.0","1","0.010309278",null,null,"97.0","0.0","0.0",null,null,null,null,"0.0","1.9351203000000001E-2","1","0","5221","","AETH0194818985"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Ginir","18869","Harawa-3","52320","40.703999000000003","7.3081798999999998","3","","","2009",null,null,"103.0","1.0","9.7087379999999997E-3",null,null,"103.0","1","9.7087379999999997E-3",null,null,"103.0","0.0","0.0",null,null,null,null,"0.0","1.8229449000000002E-2","1","0","5158","","AETH0194818869"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Ginir","18869","Harawa 3","52319","40.703999000000003","7.3081798999999998","3","","","2009",null,null,"103.0","1.0","9.7087379999999997E-3",null,null,"103.0","1","9.7087379999999997E-3",null,null,"103.0","0.0","0.0",null,null,null,null,"0.0","1.8229449000000002E-2","1","0","5157","","AETH0194818869"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Rayitu","18985","Hare Dube","52482","41.402114500000003","9.4600194999999996","2","","","2009",null,null,"97.0","1.0","0.010309278",null,null,"97.0","1","0.010309278",null,null,"97.0","0.0","0.0",null,null,null,null,"0.0","1.9351203000000001E-2","1","0","5224","","AETH0194818985"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1947","Harare",null,"Harare","3154","Harer City: Moslem School",null,"42.130001","9.3059999999999992","4","","","1986","5","19","164.0","3.0","1.8292683000000001E-2",null,null,"164.0","71","0.43292682900000001",null,null,"164.0","56.0","0.34146341499999999",null,null,"0","0","0.0","0.59754034099999997","3","0","29290","ETH0065","AETH0194703154"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1947","Harare",null,"Harare","3154","Harer City: Yeshimebet School",null,"42.130001","9.3059999999999992","4","","","1986","5","19","100.0","0.0","0.0",null,null,"100.0","29","0.28999999999999998",null,null,"100.0","12.0","0.12",null,null,"0","0","0.0","0.35396226400000003","3","0","29275","ETH0065","AETH0194703154"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","West Wellega","3194","Haru","18892","Haro Choroka","52347","35.819800999999998","8.8835000999999991","3","","","2009",null,null,"109.0","36.0","0.330275229",null,null,"109.0","25","0.229357798",null,null,"109.0","0.0","0.0",null,null,null,null,"0.0","0.45649229099999999","1","0","5168","","AETH0194818892"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Kelem Wellega","3164","Hawa Galan","18903","Haro Mechara","52374","40.334382699999999","8.6018033999999997","2","","","2009",null,null,"108.0","8.0","7.4074074000000004E-2",null,null,"108.0","36","0.33333333300000001",null,null,"108.0","6.0","5.5555555999999999E-2",null,null,null,null,"0.0","0.39340528499999999","1","0","5171","","AETH0194818903"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Borena","3135","Teltale","19017","Hatuse","52510","37.396000000000001","5.1469997999999997","3","","","2009",null,null,"101.0","1.0","9.9009900000000001E-3",null,null,"101.0","4","3.9603960000000001E-2",null,null,"101.0","0.0","0.0",null,null,null,null,"0.0","4.6332859999999997E-2","1","2","5238","","AETH0194819017"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Borena","3135","Teltale","19017","Hatuse","52509","37.396000000000001","5.1469997999999997","3","","","2009",null,null,"106.0","1.0","9.4339620000000006E-3",null,null,"106.0","4","3.7735849000000002E-2",null,null,"106.0","0.0","0.0",null,null,null,null,"0.0","4.4163974000000002E-2","1","2","5239","","AETH0194819017"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Sidama",null,"Sidama","3184","Hawassa",null,"38.4955","7.0503739999999997","4","","","2011","1","5","0.0","0.0","0.0",null,null,"158.0","6","3.7974684000000002E-2",null,null,"158.0","1.0","6.3291140000000003E-3",null,null,"0","0","0.0","0.041569294","1","2","29525","ETH0154","AETH0195003184"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Hebret Elementary",null,null,null,"99","","","1994","5","16","89.0","14.0","0.157303371",null,null,"89.0","76","0.85393258400000005",null,null,"89.0","26.0","0.29213483099999998",null,null,"0","0","0.0","0.86119670699999995","3","0","28787","ETH0070","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Hibret",null,null,null,"99","","","1999","5","18","0.0","0.0","0.0",null,null,"281.0","216","0.76868327400000003",null,null,"281.0","269.0","0.95729537399999998",null,null,"0","0","0.0","0.93407708099999998","3","0","30099","ETH0030","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","W. Harerge",null,"W. Harerge","3189","Hirna",null,"41.098999999999997","9.2100000000000009","4","","","1986","5","19","98.0","0.0","0.0",null,null,"98.0","24","0.244897959",null,null,"98.0","11.0","0.112244898",null,null,"0","0","0.0","0.31099463300000002","3","0","29288","ETH0065","AETH0194803189"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","W. Shewa","3190","Dano","18814","Humuru Korke","52232","37.345100000000002","8.8988399999999999","3","","","2009",null,null,"104.0","78.0","0.75",null,null,"104.0","12","0.115384615",null,null,"104.0","6.0","5.7692307999999998E-2",null,null,null,null,"0.0","0.746797198","1","0","5129","","AETH0194818814"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"Siti",null,"Siti","3183","Hurso",null,"41.631999999999998","9.6020000000000003","4","","","1986","5","19","51.0","0.0","0.0",null,null,"51.0","2","0.039215686",null,null,"51.0","8.0","0.156862745",null,null,"0","0","0.0","0.179176369","3","0","29270","ETH0065","AETH   NA03183"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1949","E. Harerge","3143","Babile","18775","Ifa","52181","39.828949999999999","9.2219852000000007","1","","","2009",null,null,"106.0","2.0","1.8867925000000001E-2",null,null,"106.0","1","9.4339620000000006E-3",null,null,"106.0","0.0","0.0",null,null,null,null,"0.0","2.6531968999999999E-2","1","0","5114","","AETH0194918775"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Infraz",null,"37.498001000000002","12.685","3","","",null,"7","30","50.0","5.0","0.10000000000000001",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.10000000000000001","3","2","31491","ETH0052","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder Zuria","18603","Infraz","52327","37.498001000000002","12.685","3","","","0",null,null,"50.0","5.0","0.10000000000000001",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.10000000000000001","3","2","5024","","AETH0194318603"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Islands of Lake Zway",null,null,null,"99","","",null,"0","99","506.0","3.0","5.9288539999999999E-3",null,null,"506.0","21","4.1501976000000003E-2",null,null,"506.0","171.0","0.33794466400000001",null,null,"0","0","0.0","0.34828640900000002","3","0","29153","ETH0087","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Illu Aba Bora","3155","Becho (Ilu Aba Bora)","18773","Jafati Sedo","52177","35.654201999999998","8.2087602999999998","3","","","2009",null,null,"96.0","33.0","0.34375",null,null,"96.0","5","5.2083333000000002E-2",null,null,"96.0","2.0","2.0833332999999999E-2",null,null,null,null,"0.0","0.36876366599999999","1","0","5112","","AETH0194818773"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","E. Wellega","3146","Guto Gida","18890","Jarreo Tolera","52345","36.569198999999998","9.2721204999999998","3","","","2009",null,null,"109.0","51.0","0.46788990800000002",null,null,"109.0","7","0.064220183",null,null,"109.0","4.0","3.6697248000000002E-2",null,null,null,null,"0.0","0.49088213800000002","1","0","5167","","AETH0194818890"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","E. Shewa","3144","Adama Tulu Jido Kombolcha","18747","Jela Aluto","52148","38.688599000000004","7.7632599000000004","3","","","2009",null,null,"105.0","1.0","9.5238100000000006E-3",null,null,"105.0","4","3.8095237999999997E-2",null,null,"105.0","3.0","2.8571428999999999E-2",null,null,null,null,"0.0","7.0261778999999996E-2","1","0","5102","","AETH0194818747"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","703","Faafame",null,"Faafame","3158","Jerer",null,"43.148997999999999","8.8659999999999997","4","","","1986","5","19","62.0","0.0","0.0",null,null,"62.0","3","4.8387096999999997E-2",null,null,"62.0","8.0","0.12903225800000001",null,null,"0","0","0.0","0.161486659","3","0","29271","ETH0065","AETH0070303158"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","West Gojam",null,"West Gojam","3193","Jigga",null,"37.375","10.669","4","","","1993","0","5","241.0","128.0","0.53112033199999997",null,null,"241.0","161","0.668049793",null,null,"241.0","89.0","0.36929460600000003",null,null,"0","0","0.0","0.85078683600000005","3","2","29234","ETH0020","AETH0194803193"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","703","Faafame",null,"Faafame","3158","Jijiga: Ras Mekonen School",null,"42.793998999999999","9.3480000000000008","4","","","1986","5","19","101.0","0.0","0.0",null,null,"101.0","5","4.9504949999999999E-2",null,null,"101.0","5.0","4.9504949999999999E-2",null,null,"0","0","0.0","9.1093547999999996E-2","3","0","29266","ETH0065","AETH0070303158"
